steps|precision|actual value|calculated value
512|18820860264.76477|23.27801684444161|23.252049063322485
512|18820860264.76477|24.736854204306713|24.70850004620586
512|18820860264.76477|26.282907259873586|26.251972977323682
512|18820860264.76477|27.921468863049512|27.887746007408587
512|18820860264.76477|29.658151529790118|29.62141588182068
512|18820860264.76477|31.49890677613589|31.4589172010135
512|18820860264.76477|33.45004562328079|33.406542844803525
512|18820860264.76477|35.51826034236258|35.470965630776654
512|18820860264.76477|37.71064751393815|37.65926128141534
512|18820860264.76477|40.03473248164043|39.978932779037336
512|18820860264.76477|42.49849528432005|42.43793619241646
512|18820860264.76477|45.11039815607193|45.04470806402421
512|18820860264.76477|47.879414688953446|47.808194452205825
512|18820860264.76477|50.81506075893258|50.737881728303655
512|18820860264.76477|53.9274273216837|53.843829234784934
512|18820860264.76477|57.227215191295976|57.136703916839856
512|18820860264.76477|60.7257719217949|60.62781704671267
512|18820860264.76477|64.43513091862815|64.32916316723542
512|18820860264.76477|68.36805291495497|68.2534613886769
512|18820860264.76477|72.53806995573098|72.41419918112389
512|18820860264.76477|76.9595320412275|76.82567881320641
512|18820860264.76477|81.6476565907921|81.50306659709162
512|18820860264.76477|86.61858089738134|86.462445109337
512|18820860264.76477|91.88941775370805|91.72086856744069
512|18820860264.76477|97.47831444177912|97.29642155279517
512|18820860264.76477|103.40451528919652|103.20828128227527
512|18820860264.76477|109.68842800789231|109.47678364291299
512|18820860264.76477|116.35169404400666|116.12349321707059
512|18820860264.76477|123.41726318144921|123.17127753926627
512|18820860264.76477|130.90947265634816|130.64438584038066
512|18820860264.76477|138.85413105514442|138.56853255042648
512|18820860264.76477|147.27860728558093|146.97098584745115
512|18820860264.76477|156.2119249273247|155.8806615575202
512|18820860264.76477|165.6848622875091|165.32822272915865
512|18820860264.76477|175.730058506152|175.34618522517002
512|18820860264.76477|186.38212607726234|185.9690296954745
512|18820860264.76477|197.677770173567|197.23332031658396
512|18820860264.76477|209.65591518624862|209.17783070663504
512|18820860264.76477|222.35783891595608|221.8436774496142
512|18820860264.76477|235.82731487773535|235.27446168861235
512|18820860264.76477|250.1107632104923|249.5164192757356
512|18820860264.76477|265.2574107112735|264.61857999576773
512|18820860264.76477|281.3194605461096|280.6329364119292
512|18820860264.76477|298.3522722225217|297.61462291521354
512|18820860264.76477|316.41455244417364|315.6221055939218
512|18820860264.76477|335.56855750567433|334.71738357728077
512|18820860264.76477|355.8803079253154|354.9662025465455
512|18820860264.76477|377.41981605572454|376.4382811488899
512|18820860264.76477|400.2613274571582|399.207551093823
512|18820860264.76477|424.4835768656066|423.3524117589922
512|18820860264.76477|450.17005963820185|448.9560001822039
512|18820860264.76477|477.409319611779|476.1064773694769
512|18820860264.76477|506.2952543670342|504.89733190513607
512|18820860264.76477|536.9274389507169|535.4277019095398
512|18820860264.76477|569.41146917195|567.8027164532249
512|18820860264.76477|603.8593256562481|602.1338576032526
512|18820860264.76477|640.3897599123607|638.5393443485968
512|18820860264.76477|679.1287037429712|677.1445397267646
512|18820860264.76477|720.2097034107736|718.0823825537436
512|18820860264.76477|763.77438005677|761.493845244098
512|18820860264.76477|809.9729179581615|807.5284192978847
512|18820860264.76477|858.964582309186|856.3446301263482
512|18820860264.76477|910.918268310036|908.1105829893893
512|18820860264.76477|966.0130834569256|963.0045419249478
512|18820860264.76477|1024.438965040854|1021.2155436640554
512|18820860264.76477|1086.397334983994|1082.9440486458072
512|18820860264.76477|1152.1017942713556|1148.4026313742695
512|18820860264.76477|1221.7788593719038|1217.8167124948236
512|18820860264.76477|1295.668743188058|1291.4253351111236
512|18820860264.76477|1374.0261832260223|1369.4819880162065
512|18820860264.76477|1457.1213198422051|1452.255478672867
512|18820860264.76477|1545.2406275936457|1540.030858949727
512|18820860264.76477|1638.6879029033962|1633.110406801118
512|18820860264.76477|1737.7853114460324|1731.814667271567
512|18820860264.76477|1842.8744988643114|1836.483556409961
512|18820860264.76477|1954.317768646382|1947.477531895166
512|18820860264.76477|2072.4993312244324|2065.1788344045513
512|18820860264.76477|2197.826628601287|2189.9928040005516
512|18820860264.76477|2330.7317390718335|2322.3492760687695
512|18820860264.76477|2471.672866882235|2462.7040616150066
512|18820860264.76477|2621.1359219628434|2611.5405170192175
512|18820860264.76477|2779.636195181174|2769.3712086524206
512|18820860264.76477|2947.720134890636|2936.739678089276
512|18820860264.76477|3125.967230900025|3114.2223139955613
512|18820860264.76477|3314.992012359038|3302.43033713703
512|18820860264.76477|3515.446166447829|3502.0119053457997
512|18820860264.76477|3728.0207851752252|3713.6543456935647
512|18820860264.76477|3953.4487480317416|3938.086521558877
512|18820860264.76477|4192.507248712016|4176.081342740448
512|18820860264.76477|4446.020474617971|4428.4584272609745
512|18820860264.76477|4714.862448380704|4696.086924028381
512|18820860264.76477|4999.960041197838|4979.888506075462
512|18820860264.76477|5302.296168375127|5280.840544686173
512|18820860264.76477|5622.913178089651|5599.979475339904
512|18820860264.76477|5962.916445057914|5938.404367065706
512|18820860264.76477|6323.4781814984735|6297.280707498769
512|18820860264.76477|6705.8414785282175|6677.844416674502
512|18820860264.76477|7111.324591925598|7081.406103383213
512|18820860264.76477|7541.325487036632|7509.355578743693
512|18820860264.76477|7997.326658493192|7963.166642540045
512|18820860264.76477|8480.900241360203|8444.402158805135
512|18820860264.76477|8993.713431333277|8954.719438130416
512|18820860264.76477|9537.53423267401|9495.875945238266
512|18820860264.76477|10114.237553699722|10069.735351472787
512|18820860264.76477|10725.811670842946|10678.273953053294
512|18820860264.76477|11374.365083566556|11323.587477194076
512|18820860264.76477|12062.133783768095|12007.898299529836
512|18820860264.76477|12791.4889647357|12733.563097702932
512|18820860264.76477|13564.945196233606|13503.080967470172
512|18820860264.76477|14385.169093902037|14319.102029280133
512|18820860264.76477|15254.988512861215|15184.436554961203
512|18820860264.76477|16177.402297215107|16102.064645951177
512|18820860264.76477|17155.590619068826|17075.146496399328
512|18820860264.76477|18192.925942704827|18107.033276485705
512|18820860264.76477|19292.98465171831|19201.27867343839
512|18820860264.76477|20459.559379199392|20361.651129994883
512|18820860264.76477|21696.672083471283|21592.14682245493
512|18820860264.76477|23008.587914466003|22897.003423019843
512|18820860264.76477|24399.82991854396|24280.714693814316
512|18820860264.76477|25875.194632455066|25748.045962850334
512|18820860264.76477|27439.768620203547|27304.050535230806
512|18820860264.76477|29098.946009830936|28954.087096111027
512|18820860264.76477|30858.447090577298|30703.83816535142
512|18820860264.76477|32724.338034538825|32559.329667417675
512|18820860264.76477|34703.05181081371|34526.95168392394
512|18820860264.76477|36801.41036424314|36613.48046028849
512|18820860264.76477|39026.648135211246|38826.1017422907
512|18820860264.76477|41386.437001592814|41172.43552289651
512|18820860264.76477|43888.91272884031|43660.56228457821
512|18820860264.76477|46542.70301940127|46299.05082750369
512|18820860264.76477|49356.957258171286|49096.98777943157
512|18820860264.76477|52341.37805653467|52064.008888941695
512|18820860264.76477|55506.25470374716|55210.33220976988
512|18820860264.76477|58862.49864098766|58546.79329053011
512|18820860264.76477|62421.68108038531|62084.88249101409
512|18820860264.76477|66196.0728987162|65836.78455357937
512|18820860264.76477|70198.6869433127|69815.42056590637
512|18820860264.76477|74443.32289603984|74034.49245963823
512|18820860264.76477|78944.61485001707|78508.5301981512
512|18820860264.76477|83718.08176311244|83252.94181596558
512|18820860264.76477|88780.18096215712|88284.06648212524
512|18820860264.76477|94148.36488234365|93619.2307702901
512|18820860264.76477|99841.14123742988|99276.80832933003
512|18820860264.76477|105878.13682818989|105276.2831599162
512|18820860264.76477|112280.1652091078|111638.31671502853
512|18820860264.76477|119069.2984466047|118384.8190554643
512|18820860264.76477|126268.94321619392|125539.02430539831
512|18820860264.76477|133903.92150092975|133125.57066785646
512|18820860264.76477|142000.55616936364|141170.5852756632
512|18820860264.76477|150586.76172805674|149701.77417008052
512|18820860264.76477|159692.14056153107|158748.51771701552
512|18820860264.76477|169348.08499146558|168341.97178939497
512|18820860264.76477|179587.88550699837|178515.17506416905
512|18820860264.76477|190446.8455392832|189303.1628034613
512|18820860264.76477|201962.40317599877|200743.0875117119
512|18820860264.76477|214174.26023545014|212874.34688434587
512|18820860264.76477|227124.51914525565|225738.71948860193
512|18820860264.76477|240857.82809754252|239380.5086437912
512|18820860264.76477|255421.53498109142|253846.69499649524
512|18820860264.76477|270865.85062113986|269187.0983161478
512|18820860264.76477|287244.0218896394|285454.54906820884
512|18820860264.76477|304612.5152827947|302705.07035580644
512|18820860264.76477|323031.21159879817|320998.0708564294
512|18820860264.76477|342563.61238694366|340396.54941812623
512|18820860264.76477|363277.05887989176|360967.3120198081
512|18820860264.76477|385242.96416388045|382781.2018428427
512|18820860264.76477|408537.0593873459|405913.34324628266
512|18820860264.76477|433239.65485678054|430443.4004859401
512|18820860264.76477|459435.9169200131|456455.8520683108
512|18820860264.76477|487216.1615915016|484040.28168418736
512|18820860264.76477|516676.165931973|513291.68672389816
512|18820860264.76477|547917.4982559354|544310.805436669
512|18820860264.76477|581047.8683055112|577204.4638607934
512|18820860264.76477|616181.4985978691|612085.9437194003
512|18820860264.76477|653439.5182265581|649075.37254882
512|18820860264.76477|692950.3804744027|688300.1374030721
512|18820860264.76477|734850.3056777859|729895.3235592566
512|18820860264.76477|779283.7508691571|774004.1797346829
512|18820860264.76477|826403.9078169138|820778.6114178653
512|18820860264.76477|876373.2311797864|870379.7040124063
512|18820860264.76477|929363.998596556|922978.2775953512
512|18820860264.76477|985558.9046421789|978755.4752005839
512|18820860264.76477|1045151.6906980358|1037903.3866532218
512|18820860264.76477|1108347.8129078976|1100625.710103394
512|18820860264.76477|1175365.1505225047|1167138.4535376888
512|18820860264.76477|1246434.7570749193|1237670.6786841706
512|18820860264.76477|1321801.6569763836|1312465.289872853
512|18820860264.76477|1401725.690279174|1391779.8705684224
512|18820860264.76477|1486482.4085188475|1475887.570456102
512|18820860264.76477|1576364.0247244553|1565078.046135635
512|18820860264.76477|1671680.4208720892|1659658.4586631109
512|18820860264.76477|1772760.2162550464|1759954.5313759341
512|18820860264.76477|1879951.9004540807|1866311.671644052
512|18820860264.76477|1993625.0348138148|1979096.16041058
512|18820860264.76477|2114171.5265675513|2098696.4136184026
512|18820860264.76477|2242006.9800033513|2225524.319867073
512|18820860264.76477|2377572.1293296423|2360016.6589065855
512|18820860264.76477|2521334.3581804605|2502636.605853268
512|18820860264.76477|2673789.310999122|2653875.3263080847
512|18820860264.76477|2835462.6018556757|2814253.6678706743
512|18820860264.76477|3006911.6265897825|2984323.953874606
512|18820860264.76477|3188727.4845265495|3164671.885521212
512|18820860264.76477|3381537.016390767|3355918.5589626273
512|18820860264.76477|3586004.9654456424|3558722.6042807684
512|18820860264.76477|3802836.2693069773|3773782.453728568
512|18820860264.76477|4032778.4903339725|4001838.7470449107
512|18820860264.76477|4276624.392976191|4243676.882127116
512|18820860264.76477|4535214.676962151|4500129.719844879
512|18820860264.76477|4809440.875752958|4772080.45231096
512|18820860264.76477|5100248.430253762|5060465.644486526
512|18820860264.76477|5408639.948380085|5366278.459595892
512|18820860264.76477|5735678.661717225|5690572.079458935
512|18820860264.76477|6082492.091189696|6034463.331519997
512|18820860264.76477|6450275.9343792|6399136.535064629
512|18820860264.76477|6840298.187892972|6785847.579869988
512|18820860264.76477|7253903.518995137|7195928.251335062
512|18820860264.76477|7692517.901573067|7630790.816986258
512|18820860264.76477|8157653.532422126|8091932.890153579
512|18820860264.76477|8650914.044798076|8580942.587567102
512|18820860264.76477|9174000.037212363|9099503.998636225
512|18820860264.76477|9728714.936531262|9649402.985247089
512|18820860264.76477|10316971.215592999|10232533.332051655
512|18820860264.76477|10940796.986779392|10850903.268429946
512|18820860264.76477|11602342.994273966|11506642.384585483
512|18820860264.76477|12303890.029114045|12202008.965592785
